country,chain,name,street,housenumber,postcode,city,address_formatted,osm_type,osm_id,lat,lon,source
Belgium,Carrefour,Carrefour,Rector De Somerplein,12,3000,Leuven,Rector De Somerplein 12 3000 Leuven Belgium,node,3830644598,50.8791148,4.7033079,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Tiensevest,10,3000,Leuven,Tiensevest 10 3000 Leuven Belgium,node,576325976,50.8820184,4.7139137,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Weldadigheidsstraat,58;60,3000,Leuven,Weldadigheidsstraat 58;60 3000 Leuven Belgium,way,254536294,50.8706469,4.7043635,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Boulevard Ernest Solvay,517,4000,Liège,Boulevard Ernest Solvay 517 4000 Liège Belgium,way,127548927,50.661094,5.5955033,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Boulevard d'Avroy,31,4000,Liège,Boulevard d'Avroy 31 4000 Liège Belgium,node,7003806518,50.6384395,5.5689211,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Boulevard de Douai,6,4020,Liège,Boulevard de Douai 6 4020 Liège Belgium,way,222764375,50.6217886,5.5929578,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Féronstrée,27,4000,Liège,Féronstrée 27 4000 Liège Belgium,node,2092204936,50.6462178,5.5780058,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Place des Guillemins,7,4000,Liège,Place des Guillemins 7 4000 Liège Belgium,node,7600723427,50.6258418,5.5664043,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Rue Pont Saint-Nicolas,3,4020,Liège,Rue Pont Saint-Nicolas 3 4020 Liège Belgium,way,223719766,50.6411245,5.5817832,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Rue Saint-Léonard,14,4000,Liège,Rue Saint-Léonard 14 4000 Liège Belgium,way,176664510,50.6478349,5.5864312,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Rue de Herve,461,4030,Liège,Rue de Herve 461 4030 Liège Belgium,node,9803302074,50.6282991,5.6210212,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Rue du Laveu,2,4000,Liège,Rue du Laveu 2 4000 Liège Belgium,node,13202966257,50.6323403,5.5588854,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Kloosterstraat,22,3920,Lommel,Kloosterstraat 22 3920 Lommel Belgium,way,109885152,51.2295405,5.3144166,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Neutralstraße,910B,4710,Lontzen,Neutralstraße 910B 4710 Lontzen Belgium,way,147172077,50.6532962,5.9958124,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Bollenberg,8,3210,Lubbeek,Bollenberg 8 3210 Lubbeek Belgium,node,1966374348,50.8811961,4.8404413,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Neerstraat,18-20,3560,Lummen,Neerstraat 18-20 3560 Lummen Belgium,way,160512537,50.9846159,5.1928058,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Heirstraat,210,3630,Maasmechelen,Heirstraat 210 3630 Maasmechelen Belgium,way,303633583,50.9644478,5.696826,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Grand'Rue,77,7170,Manage,Grand'Rue 77 7170 Manage Belgium,way,1204725693,50.5014461,4.2352484,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Rue Delvigne,50,6900,Marche-en-Famenne,Rue Delvigne 50 6900 Marche-en-Famenne Belgium,node,1865684881,50.1666292,5.2723371,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Avenue Eugène Mascaux,869,6001,Marcinelle,Avenue Eugène Mascaux 869 6001 Marcinelle Belgium,way,1167126348,50.3804632,4.4264427,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Meerdorp,12,2321,Meer,Meerdorp 12 2321 Meer Belgium,node,4205746732,51.4434901,4.7387889,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Ieperstraat,214;228;234,8930,Menen,Ieperstraat 214;228;234 8930 Menen Belgium,way,457495751,50.7991381,3.1101955,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Kruisven,40,2400,Mol,Kruisven 40 2400 Mol Belgium,way,136506863,51.1774983,5.123257,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,St.-Jozefslaan,96A,2400,Mol,St.-Jozefslaan 96A 2400 Mol Belgium,way,135458949,51.1956186,5.2249055,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Avenue Paul Pastur,179,6032,Mont-sur-Marchienne,Avenue Paul Pastur 179 6032 Mont-sur-Marchienne Belgium,way,1415702220,50.3918227,4.4127529,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Rue de la Station,1,6110,Montigny-le-Tilleul,Rue de la Station 1 6110 Montigny-le-Tilleul Belgium,way,1344838639,50.3687111,4.3961515,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Roeselaarsestraat,23,8890,Moorslede,Roeselaarsestraat 23 8890 Moorslede Belgium,way,310948297,50.8928747,3.0613909,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Liersesteenweg,127-133,2640,Mortsel,Liersesteenweg 127-133 2640 Mortsel Belgium,way,39885695,51.1703997,4.4651536,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Boulevard du Nord,21,5000,Namur,Boulevard du Nord 21 5000 Namur Belgium,node,5428621075,50.4702149,4.8636631,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Place de la Station,1,5000,Namur,Place de la Station 1 5000 Namur Belgium,node,12044065293,50.4690936,4.8622221,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Place de la Station,1-3;2B,5000,Namur,Place de la Station 1-3;2B 5000 Namur Belgium,way,585935956,50.4681586,4.8636707,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Chaussée de Marche,742,5100,Naninne,Chaussée de Marche 742 5100 Naninne Belgium,way,270767970,50.4297053,4.9211841,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Antwerpsestraat,43/1;43/2,2845,Niel,Antwerpsestraat 43/1;43/2 2845 Niel Belgium,way,282706165,51.1081877,4.3292665,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Valkestraat,4,8620,Nieuwpoort,Valkestraat 4 8620 Nieuwpoort Belgium,way,480422892,51.1330827,2.75143,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Dorp,3,3221,Nieuwrode,Dorp 3 3221 Nieuwrode Belgium,node,1639245125,50.9508416,4.8359481,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Veldstraat,2,2491,Olmen,Veldstraat 2 2491 Olmen Belgium,node,9243764480,51.1393582,5.1526781,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Oudebareelstraat,85,9041,Oostakker,Oudebareelstraat 85 9041 Oostakker Belgium,way,125159077,51.0758712,3.7758119,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Alfons Pieterslaan,85,8400,Oostende,Alfons Pieterslaan 85 8400 Oostende Belgium,node,10840099873,51.225269,2.9106565,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Frère-Orbanstraat,114,8400,Oostende,Frère-Orbanstraat 114 8400 Oostende Belgium,node,10054062368,51.219319,2.9127826,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Nieuwpoortsesteenweg,665,8400,Oostende,Nieuwpoortsesteenweg 665 8400 Oostende Belgium,way,836117019,51.2121295,2.8823635,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Sint-Catharinaplein,23,8400,Oostende,Sint-Catharinaplein 23 8400 Oostende Belgium,node,9900315504,51.2165351,2.9050248,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Torhoutsesteenweg,391,8400,Oostende,Torhoutsesteenweg 391 8400 Oostende Belgium,way,599390706,51.2130786,2.9055004,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Kortrijksestraat,20;22,8020,Oostkamp,Kortrijksestraat 20;22 8020 Oostkamp Belgium,way,670713119,51.1534761,3.234818,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Sint-Elooisstraat,1,8020,Oostkamp,Sint-Elooisstraat 1 8020 Oostkamp Belgium,way,162281376,51.0967213,3.2065811,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Wielsbekestraat,28,8780,Oostrozebeke,Wielsbekestraat 28 8780 Oostrozebeke Belgium,way,416526136,50.9204331,3.3377153,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Avenue du Centenaire,1,4102,Ougrée - Seraing,Avenue du Centenaire 1 4102 Ougrée - Seraing Belgium,way,52041324,50.59565,5.5379296,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Rue de France,47,5600,Philippeville,Rue de France 47 5600 Philippeville Belgium,way,121220227,50.197177,4.5367907,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Rue de France,47,5600,Philippeville,Rue de France 47 5600 Philippeville Belgium,node,13153911642,50.1971893,4.5367711,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Broeders Maristenstraat,4,8740,Pittem,Broeders Maristenstraat 4 8740 Pittem Belgium,node,1352603969,50.9920935,3.2645434,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Paardenmarkt,10C,8970,Poperinge,Paardenmarkt 10C 8970 Poperinge Belgium,node,12088516769,50.8552655,2.7293608,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Waverlei,3,2580,Putte,Waverlei 3 2580 Putte Belgium,way,341222008,51.056077,4.6266255,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Rue Grande,35,7380,Quiévrain,Rue Grande 35 7380 Quiévrain Belgium,way,517678215,50.4064513,3.6832829,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Dorp,77,2382,Ravels,Dorp 77 2382 Ravels Belgium,node,4389097178,51.4475647,5.0430347,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Molenstraat,83,2840,Reet,Molenstraat 83 2840 Reet Belgium,node,5273090516,51.0990069,4.4077514,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Visésteenweg,174,3770,Riemst,Visésteenweg 174 3770 Riemst Belgium,way,999033028,50.7964236,5.6149252,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Diestsesteenweg,359,3202,Rillaar,Diestsesteenweg 359 3202 Rillaar Belgium,node,9343238096,50.9740861,4.8973418,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Beversesteenweg,490;490A,8800,Roeselare,Beversesteenweg 490;490A 8800 Roeselare Belgium,way,305986661,50.9683479,3.1470773,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Rue Edmond Foulon,21,6044,Roux,Rue Edmond Foulon 21 6044 Roux Belgium,way,1227171975,50.4429509,4.3923684,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Rue Eloi Fouarge,21,4470,Saint-Georges-sur-Meuse,Rue Eloi Fouarge 21 4470 Saint-Georges-sur-Meuse Belgium,relation,13212779,50.5901806,5.3624189,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Rue de Sas,89,7330,Saint-Ghislain,Rue de Sas 89 7330 Saint-Ghislain Belgium,way,84231021,50.4561696,3.8130494,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Pré sous la Ville,7,6870,Saint-Hubert,Pré sous la Ville 7 6870 Saint-Hubert Belgium,way,219788032,50.027789,5.371259,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Bredabaan,967,2900,Schoten,Bredabaan 967 2900 Schoten Belgium,node,361506061,51.25819,4.4654889,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Gistelse Steenweg,344,8200,Sint-Andries,Gistelse Steenweg 344 8200 Sint-Andries Belgium,way,93957833,51.2001436,3.1909836,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market Brugge Sint-Andries,Torhoutse Steenweg,130,8200,Sint-Andries,Torhoutse Steenweg 130 8200 Sint-Andries Belgium,way,527232793,51.1992352,3.2025355,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Kortrijksesteenweg,1133;1135;1137;1139;1133A-1133B;1135A-1135B,9051,Sint-Denijs-Westrem,Kortrijksesteenweg 1133;1135;1137;1139;1133A-1133B;1135A-1135B 9051 Sint-Denijs-Westrem Belgium,way,212442394,51.0161275,3.6697618,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Gentseweg,524,8793,Sint-Eloois-Vijve,Gentseweg 524 8793 Sint-Eloois-Vijve Belgium,way,585229807,50.8980087,3.401727,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Generaal Deschachtstraat,37,2860,Sint-Katelijne-Waver,Generaal Deschachtstraat 37 2860 Sint-Katelijne-Waver Belgium,way,342335075,51.0667131,4.5289148,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Tongersesteenweg,227,3800,Sint-Truiden,Tongersesteenweg 227 3800 Sint-Truiden Belgium,way,290249389,50.8092024,5.227969,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Chemin de la Guelenne,1,7060,Soignies,Chemin de la Guelenne 1 7060 Soignies Belgium,way,22744623,50.5852487,4.0733563,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Malmedyer Straße,22c,4780,St. Vith,Malmedyer Straße 22c 4780 St. Vith Belgium,node,1525032853,50.2847177,6.1239603,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Fuérisonplaats,10,1820,Steenokkerzeel,Fuérisonplaats 10 1820 Steenokkerzeel Belgium,node,2266150436,50.9098392,4.5129263,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Leuvensesteenweg,74,3080,Tervuren,Leuvensesteenweg 74 3080 Tervuren Belgium,way,31658144,50.8352633,4.526192,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Stationsstraat,12,3980,Tessenderlo,Stationsstraat 12 3980 Tessenderlo Belgium,way,510764456,51.0671121,5.0893879,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Voort,5,3272,Testelt,Voort 5 3272 Testelt Belgium,way,760186415,51.0177113,4.9551742,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Albertvest,15,3300,Tienen,Albertvest 15 3300 Tienen Belgium,way,95324892,50.8133754,4.932138,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Trapstraat,2,3300,Tienen,Trapstraat 2 3300 Tienen Belgium,way,610722399,50.8065629,4.9392103,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Burg,55,8820,Torhout,Burg 55 8820 Torhout Belgium,way,1219509644,51.0677914,3.1018517,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Oostendestraat,284,8820,Torhout,Oostendestraat 284 8820 Torhout Belgium,node,11217769365,51.0716737,3.0808121,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Place de Lille,7,7500,Tournai,Place de Lille 7 7500 Tournai Belgium,node,12652979342,50.6068256,3.3807902,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Rue des Jardins,4,7500,Tournai,Rue des Jardins 4 7500 Tournai Belgium,node,4241411394,50.6091132,3.3915157,OpenStreetMap via Overpass API
Belgium,Carrefour,Intermarche,Rue de Gosselies,76,6183,Trazegnies,Rue de Gosselies 76 6183 Trazegnies Belgium,way,92442488,50.4621025,4.3378626,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Baalsebaan,251A,3128,Tremelo,Baalsebaan 251A 3128 Tremelo Belgium,node,10984555398,50.9949007,4.7457691,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Rue de Nivelles,6,1480,Tubize,Rue de Nivelles 6 1480 Tubize Belgium,node,6654854419,50.6947537,4.2066606,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Rue Gustave Guidet,16,5020,Vedrin,Rue Gustave Guidet 16 5020 Vedrin Belgium,way,106555920,50.5045764,4.8733254,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Pont Saint-Laurent,6,4800,Verviers,Pont Saint-Laurent 6 4800 Verviers Belgium,node,12102042619,50.5926581,5.8600759,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Rue Victor Besme,77,4800,Verviers,Rue Victor Besme 77 4800 Verviers Belgium,node,11584056119,50.5848818,5.8478538,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,James Ensorlaan,35,1800,Vilvoorde,James Ensorlaan 35 1800 Vilvoorde Belgium,node,1007026522,50.9201908,4.4052544,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Leuvensestraat,17,1800,Vilvoorde,Leuvensestraat 17 1800 Vilvoorde Belgium,node,5036551899,50.9287333,4.4251162,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Geelsebaan,30,2430,Vorst-Meerlaar,Geelsebaan 30 2430 Vorst-Meerlaar Belgium,way,317574152,51.0869454,5.0695329,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Kerkstraat,12,2350,Vosselaar,Kerkstraat 12 2350 Vosselaar Belgium,way,107097019,51.3131956,4.8895763,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Zuiderlaan,72,8790,Waregem,Zuiderlaan 72 8790 Waregem Belgium,way,452466077,50.8876857,3.4421457,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Boulevard de la Cense,72,1410,Waterloo,Boulevard de la Cense 72 1410 Waterloo Belgium,node,1135769148,50.70648,4.388257,OpenStreetMap via Overpass API
Belgium,Carrefour,Hypermarché Carrefour MONT ST JEAN,Chaussée de Charleroi,579,1410,Waterloo,Chaussée de Charleroi 579 1410 Waterloo Belgium,way,29243181,50.6889713,4.4110753,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Drève Richelle,10,1410,Waterloo,Drève Richelle 10 1410 Waterloo Belgium,node,12565647324,50.7097427,4.403115,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Avenue des Princes,9,1300,Wavre,Avenue des Princes 9 1300 Wavre Belgium,way,150408242,50.7163664,4.6171433,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Express,Gevaertlaan,2,2260,Westerlo,Gevaertlaan 2 2260 Westerlo Belgium,node,297191697,51.0880165,4.8717731,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Chaussée de Dinant,1137,5100,Wépion,Chaussée de Dinant 1137 5100 Wépion Belgium,way,120936272,50.4119907,4.8816917,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour,Stationsstraat,68,1930,Zaventem,Stationsstraat 68 1930 Zaventem Belgium,node,2108652968,50.8834383,4.4716507,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Nachtegaalstraat,5,9870,Zulte,Nachtegaalstraat 5 9870 Zulte Belgium,way,182831894,50.9232062,3.4495083,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Vonderstraat,1,3690,Zutendaal,Vonderstraat 1 3690 Zutendaal Belgium,node,12326818989,50.930979,5.5720072,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Tramstraat,4,8750,Zwevezele,Tramstraat 4 8750 Zwevezele Belgium,way,661124262,51.0388906,3.215175,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Schuttershoflaan,1,8560,gullegem,Schuttershoflaan 1 8560 gullegem Belgium,node,8151458518,50.8399058,3.2009268,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Rue Bel-Air,3,7190,Écaussinnes-d'Enghien,Rue Bel-Air 3 7190 Écaussinnes-d'Enghien Belgium,way,1339114008,50.564834,4.1596248,OpenStreetMap via Overpass API
Belgium,Carrefour,Carrefour Market,Rue de la Haie,60,7190,Écaussinnes-d'Enghien,Rue de la Haie 60 7190 Écaussinnes-d'Enghien Belgium,way,1339112032,50.5692442,4.1689841,OpenStreetMap via Overpass API
Belgium,Colruyt,Colruyt,Gasthuisstraat,65,3200,Aarschot,Gasthuisstraat 65 3200 Aarschot Belgium,way,117325763,50.987482,4.8407584,OpenStreetMap via Overpass API
Belgium,Colruyt,Colruyt,Leuvensesteenweg,241,3200,Aarschot,Leuvensesteenweg 241 3200 Aarschot Belgium,way,100287415,50.9762145,4.8108426,OpenStreetMap via Overpass API
Belgium,Colruyt,Colruyt,Chaussée de Tongres,247,4540,Amay,Chaussée de Tongres 247 4540 Amay Belgium,way,155988472,50.5567697,5.3045652,OpenStreetMap via Overpass API
Belgium,Colruyt,Colruyt,Rue de la Station,4,6150,Anderlues,Rue de la Station 4 6150 Anderlues Belgium,way,1126008636,50.4006304,4.2790027,OpenStreetMap via Overpass API
Belgium,Colruyt,Colruyt,Rue des Français,88,4430,Ans,Rue des Français 88 4430 Ans Belgium,node,1722104752,50.6586929,5.5334401,OpenStreetMap via Overpass API
Belgium,Colruyt,Colruyt,Avenue de l'Europe,14,7640,Antoing,Avenue de l'Europe 14 7640 Antoing Belgium,way,323077562,50.5654448,3.4517608,OpenStreetMap via Overpass API
Belgium,Colruyt,Colruyt,Gentplaats,15,2000,Antwerpen,Gentplaats 15 2000 Antwerpen Belgium,node,7886824508,51.2058871,4.3863481,OpenStreetMap via Overpass API
Belgium,Colruyt,Colruyt,Rue de l'Hydrion,15,6700,Arlon,Rue de l'Hydrion 15 6700 Arlon Belgium,way,128639711,49.681116,5.8037601,OpenStreetMap via Overpass API
Belgium,Colruyt,Colruyt,Doorniksesteenweg,272,8580,Avelgem,Doorniksesteenweg 272 8580 Avelgem Belgium,way,263374438,50.7640573,3.4395206,OpenStreetMap via Overpass API
Belgium,Colruyt,Colruyt,Chaussée de Dinant,5,4500,Ben-Ahin,Chaussée de Dinant 5 4500 Ben-Ahin Belgium,way,140395248,50.522523,5.218518,OpenStreetMap via Overpass API
Belgium,Colruyt,Colruyt,Maastrichterstraat,18,3740,Bilzen,Maastrichterstraat 18 3740 Bilzen Belgium,way,922754767,50.8655971,5.5258026,OpenStreetMap via Overpass API
